44428,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,15,15,0,2022-02-03 19:25:39,2022-02-03 19:26:11,0,0,0,0,0,0,NULL,0,0,0,0,0,15,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0.4,NULL,0,0,0.8667,0
44429,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,9,9,0,2022-02-03 19:25:39,2022-02-03 19:26:11,0,0,0,0,0,0,NULL,0,0,0,0,0,9,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0.2222,NULL,0,0,0.8889,0
44430,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,12,12,0,2022-02-03 19:29:43,2022-02-03 19:34:40,0,0,0,0,0,0,NULL,0,0,0,0,0,12,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0.25,NULL,0,0,0.5,0.0833
44431,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,9,9,0,2022-02-03 19:25:39,2022-02-03 19:26:11,0,0,0,0,0,0,NULL,0,0,0,0,0,10,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,0.8889,0.3333,0,NULL,0,0,0,0
44432,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,17,17,0,2022-02-03 19:29:12,2022-02-03 19:33:43,0,0,0,0,0,0,NULL,0,0,0,0,0,17,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0.2353,NULL,0,0,1,0
44433,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,9,9,0,2022-02-03 19:25:39,2022-02-03 19:26:11,0,0,0,0,0,0,NULL,0,0,0,0,0,9,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0.3333,NULL,0,0,0.6667,0
44434,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,12,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0.9167,NULL,0,0,1,0.5
44435,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,12,12,0,2022-02-03 19:25:39,2022-02-03 19:26:12,0,0,0,0,0,0,NULL,0,0,0,0,0,12,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,1,NULL,0,0,1,0.6667
44436,0,0,1,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,9,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,3,1,1,0,2022-02-03 19:27:09,2022-02-03 19:27:09,0,0,0,0,0,0,1,1,1,0.8889,NULL,0,0,1,0.2222
44437,0,0,1,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,13,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0,NULL,0,0,0.3846,0
44438,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,11,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0.8182,NULL,0,0,1,0
44439,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,15,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0.8667,NULL,0,0,1,0.4667
44440,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,30,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0.6667,NULL,0,0,0.9667,0.2333
44441,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,13,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,0.6923,0.0769,0,NULL,0,0,0,0
44442,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,11,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,0.2727,0,NULL,0,0,0,0
44443,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,8,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,0.625,0,NULL,0,0,0.125,0
44444,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,9,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,0.8889,0,NULL,0,0,0,0
44445,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,30,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,0.5667,0,NULL,0,0,0.0333,0
44446,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,19,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,0.8947,0.4211,NULL,0,0,0.7895,0.0526
44447,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,12,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,0.75,0.1667,NULL,0,0,0.4167,0
44448,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,11,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0.4545,NULL,0,0,0.9091,0.1818
44449,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,17,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0,NULL,0,0,0.4167,0
44450,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,14,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0,NULL,0,0,0.4286,0
44451,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,2,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0.5,NULL,0,0,1,0
44452,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,3,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0,NULL,0,0,1,0
44453,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,2,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,1,NULL,0,0,1,0.5
44454,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,3,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0.3333,NULL,0,0,0.6667,0
44455,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,15,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0.9333,NULL,0,0,1,0.4667
44456,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,11,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0.0909,NULL,0,0,0.5455,0
44457,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,14,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0,NULL,0,0,0.2143,0
44458,0,0,1,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,14,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,0.8571,0,NULL,0,0,0.7143,0
44459,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,1,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0,NULL,0,0,1,0
44460,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,12,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0.4167,NULL,0,0,1,0
44461,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,14,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0.5,NULL,0,0,1,0.2143
44462,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,17,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,0.4118,0,NULL,0,0,0.0588,0
44463,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,12,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,0.8182,0.0909,0,NULL,0,0,0,0
44464,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,7,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0,NULL,0,0,0,0
44465,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,18,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0.2778,NULL,0,0,0.9444,0.0556
44466,0,0,1,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,8,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0.875,NULL,0,0,1,0.25
44467,0,0,1,-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,13,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0.1538,NULL,0,0,0.9231,0
44468,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,10,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0.2222,NULL,0,0,0.6667,0
44469,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,15,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,1,NULL,0,0,1,0.7333
44470,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,5,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,0.8,0,NULL,0,0,0.6,0
44471,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,9,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,0.6667,0,NULL,0,0,0.2222,0
44472,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,12,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0.8333,NULL,0,0,1,0.5833
44473,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,8,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0.5,NULL,0,0,0.875,0.125
44474,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,9,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,1,0,NULL,0,0,0.4444,0
44475,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,27,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,0.6923,0,NULL,0,0,0.2692,0
44476,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,13,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,0.8462,0.0769,NULL,0,0,0.5385,0
44477,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,13,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,0.9231,0.9231,0,NULL,0,0,0.6154,0
44478,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,6,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,0.8333,0.5,0,NULL,0,0,0.1667,0
44479,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,46,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,0.913,0.2391,0,NULL,0,0,0,0
44480,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,34,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,0.6765,0.0294,0,NULL,0,0,0,0
44481,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,9,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,0.5556,0,0,NULL,0,0,0,0
44482,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,17,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,0,0,0,NULL,0,0,0,0
44483,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,32,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,0.0938,0,0,NULL,0,0,0,0
44484,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,11,2,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,0,0,0,NULL,0,0,0,0
44485,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,0,0,0,0,0,10,3,NULL,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,0,0,0,0,0,1,1,0.8889,0,NULL,0,0,0,0
